id,POI/street
1416,/mulia 1
1417,shopee lt 30/
1418,/
1419,/golf mans
1420,/kremba jaya kel . krembangan
1421,/gang sepat
1422,seas cell/
1423,/gunung sari pasar
1424,pimpin muhammadiyah/
1425,/man 2
1426,/
1427,/gg . alhi bangka
1428,/
1429,/nusa
1430,/pon randu
1431,/
1432,toko anshon/
1433,tree hotel/
1434,/kwala bekala jamin gint 168
1435,/ir . soek no
1436,hilir dur/
1437,/
1438,/dis raya
1439,/gayungan gay
1440,/warung pat toko slamet
1441,/lor man 7
1442,/penjaringan suka
1443,/gall fafa
1444,/apartemen casablanca
1445,/
1446,/
1447,/krajan gunung
1448,/gang jawa
1449,/
1450,surabaya jl jemur ngaw/jemur wonosari graha
1451,/
1452,toko pudak/
1453,/kel .
1454,/jasem kos
1455,/kel .
1456,/
1457,obyrent jogja/
1458,/fl jewellery - ho
1459,/bu ismi
1460,/
1461,/lang raya kel .
1462,/
1463,/raya kebay lama
1464,/
1465,/gundih gun
1466,tebat agung kel ./
1467,/iii 51 rt
1468,/morokrembangan jl . tam asri gg .
1469,/lili agus timur
1470,/
1471,/gun bal
1472,toko kue lily/
1473,/resto dan
1474,/seb riw
1475,/
1476,/jl bukit cin
1477,/jl . soekarno hatta
1478,/
1479,/jend . ahmad yani niaga
1480,/ten i
1481,/geluran raya
1482,/
1483,timur ii/
1484,/got roy 9 tanjung
1485,/
1486,/mel raya kel .
1487,toko beras/
1488,/gg . anjas
1489,/raya tum 10
1490,/jlan . benteng
1491,/raya solok -
1492,/jalan
1493,/pt . shipco transport indonesia lt . jl . tb no .
1494,/baby smile sch
1495,/baby looneytoon boulevard
1496,/bebed babakan
1497,/raya bla blaban
1498,/
1499,simp bunga tanj/kel .
1500,/beng motor
1501,/m. kahfi 1
1502,/andi cammi
1503,/gg . palem i
1504,/
1505,/
1506,/
1507,/kel wainitu
1508,/bro saw i
1509,/anjuk lad
1510,/mawar barat
1511,/gg . imam
1512,/jl tanj duren
1513,/kel .
1514,/gun salak cijayanti
1515,toko yuli/
1516,/ratna niaga
1517,/dur ti r
1518,/alt cibu
1519,/gun rinj i
1520,taman kem no/
1521,/
1522,/
1523,/belimbing raya jl . pan arum murung
1524,/gg . iii
1525,/lor 11
1526,/
1527,/
1528,/mala iv
1529,/kel .
1530,/
1531,/gg . mawar cikarang
1532,/bat indah iii
1533,/xvi 130
1534,tria adara residence/jl . suka karya ii
1535,toko kain/
1536,/gun anyar royal
1537,/tan
1538,/bumi sari praja
1539,/
1540,/
1541,star ket/
1542,/perk 119
1543,perum cika/
1544,/tk santo yos mene utara
1545,/
1546,/
1547,/ven bridal
1548,/sal kito
1549,/
1550,/lempu iii
1551,/
1552,/karawaci baru
1553,/ud . massa
1554,/mean raya
1555,/mas al - ihsan
1556,toko panter/sigi biromaru
1557,suka damai/iii 16
1558,/manis jaya
1559,/jl . nusan no kampung bugis
1560,/wij kus 2
1561,masjid lewi/
1562,/rin sari
1563,/
1564,simpang pln/jl . temenggung gergaji
1565,/dur iv
1566,/bukit merp
1567,yayasan al mujah/
1568,/gerbang permai
1569,/ngadirejo din pets shop
1570,/gun sah
1571,/
1572,/angg 146
1573,sakaw inc/
1574,/warung nasi kadi
1575,/
1576,/
1577,/btn tabaria blok
1578,yuliana sapu/
1579,/genteng raya
1580,/ngesrep
1581,/niaga raya
1582,toko green/
1583,/
1584,/budi swad
1585,/telukbetung
1586,/
1587,/mangga dua selatan univalas . pt man dua
1588,/kla jati
1589,/gedung serba wira
1590,/jl . gaj gg . istiq
1591,/kel .
1592,/aster 1
1593,/
1594,/hr . soe
1595,/
1596,/kel .
1597,/
1598,/musholah al- muqor
1599,/kre raya
1600,/
1601,tukad yeh/ho 132 banjar
1602,manyar kerto/
1603,/mulyo gg
1604,/
1605,/pluit barat kel .
1606,/universitas budi
1607,terb lor 21/
1608,mang vi/
1609,/raya sema jatisari
1610,/agung gg . ramb
1611,/
1612,/
1613,/
1614,panti pijat/
1615,/tka al hikmah al hikmah
1616,/gg . h.
1617,/perum de shapire jl . ikan . lowokwaru
1618,/
1619,/raya pacet
1620,/
1621,/
1622,/kel .
1623,/raya bek timur
1624,/
1625,toko emas/let supr
1626,/petta 2
1627,/karet koma
1628,/tk gunung sitoli
1629,/jend gatot subr biru
1630,/kra i
1631,/raya sad tk . zaki
1632,/katu no
1633,tani aman gg ./
1634,/kent iv
1635,muktiharjo lor/bar raya
1636,/sei kera hilir gg . keto
1637,/asrama
1638,/kup xix
1639,/raya naro & prem sava
1640,/raden ajeng kart
1641,/
1642,/nga jaya barat i
1643,/met lot 3 kebayoran baru
1644,/man pad sibu
1645,/gg . h.
1646,/
1647,/jl . kead raya
1648,/tk pgri
1649,/pon jaya
1650,/
1651,/mas viii
1652,/get s laundry
1653,/mesjid hanaf
1654,/auto net
1655,/aneka kado
1656,/bal i
1657,/
1658,/babatan dukuh
1659,praja motor/
1660,/gib babershop
1661,/dp realpoint cipta
1662,/gambut gg . darw
1663,/asrama brimob no .
1664,scar rac tegal/
1665,toko ak/
1666,/
1667,/
1668,/
1669,/
1670,/dok rosaria a
1671,/
1672,/kp . panibungan
1673,simboro jend sudi simboro dan kepulauan/
1674,/dapur baka bikcik
1675,/
1676,/dr . sut
1677,/jalan
1678,/got roy
1679,/mah iii tanah tinggi
1680,/graj grajagan purwoharjo
1681,taman wij kus/
1682,/
1683,/dep huria kristen
1684,/kapuk gg . mush
1685,/gg . h.
1686,nakaz ama/
1687,sunan ampel toko besi/
1688,/
1689,"sd neg pung ,/"
1690,/kel .
1691,/nan - cira
1692,/tulip
1693,/
1694,sei agul kel ./
1695,/komun konser
1696,/kl yos suda
1697,terace blok/jaya imperial
1698,/
1699,/
1700,timur cempaka/
1701,/cv cipta niaga
1702,/jl . paccerakkang daya .
1703,/bri prioritas jl . basuki rahmat
1704,tesco indon/
1705,/bank mandiri
1706,/jaga barat
1707,/batununggal batu
1708,/gg . ser dinar 149
1709,/medo asri bar
1710,/jl . pes gard gg
1711,/mount sla
1712,/gent sido
1713,/jl s supa masuk
1714,/
1715,/ci beusi
1716,tempe bu mart/
1717,/manyar kebondalem kel
1718,/nasi goreng abang
1719,/kh wahid kel . banyuwangi
1720,/ayam gor gun dukuh
1721,/pasar jeng no
1722,/kh noer ali
1723,/gading arca dua daeng bersau
1724,/
1725,/pt vads ( jl . laksa adisucipto
1726,/sem jaya iii kel . benowo
1727,/
1728,/kam no
1729,/tel
1730,/jln.raya cipanas
1731,/pio creative
1732,/
1733,/
1734,/
1735,teluk belukar/gunungsitoli utara
1736,/raya kaliabang ten
1737,/negara naga
1738,sma negeri/
1739,/
1740,timur kali baru/kali baru kel .
1741,/persa raya kel .
1742,/material gent
1743,/bengkel ilham
1744,/raya jatilawang
1745,/jati raya
1746,/milk brew komp
1747,/jend sudi
1748,/warung rujak
1749,tegal alur kamal raya/
1750,toko arkatek chem/
1751,/mas tumorang
1752,taman borob/
1753,/
1754,/
1755,/bunga pert food
1756,/lodho rasatama
1757,/gigi she
1758,polsek pace/
1759,/
1760,/gg . h.a
1761,/ist dieng raya
1762,/kidul mel
1763,/
1764,/
1765,/
1766,/angkri mas
1767,sul copy/
1768,/kits cult
1769,/gg . mawar
1770,/cilangkap assyafi
1771,/kap dok prak no
1772,/
1773,toko karya/
1774,tegal sari/iii lor amal
1775,ud amin/
1776,wis bali/
1777,/
1778,/pluit
1779,/
1780,/
1781,/
1782,salemadeg barat/
1783,/gg . mas
1784,/telkom
1785,/aci akang
1786,nusa karya/kem timur 15
1787,nanggewer mekar/kel . nanggewer indah
1788,/
1789,/
1790,/
1791,/grogol dok maka
1792,/kel .
1793,fro shop/raya rawa
1794,/
1795,wedoro gar iii 32/
1796,/gg . man iii 37 jatiwaringin
1797,pare let sut 181/
1798,/airlangga gub
1799,/
1800,/
1801,/
1802,/raya par parigi
1803,/manjahlega merk
1804,/gereja bethel
1805,tegal alur mas nurul/
1806,/
1807,pe gogodeso kanigoro/
1808,/cv . sumber makmur atle
1809,/jl . lun jaya dalam
1810,/gg . 5
1811,/gg . krisno
1812,pesona perm/
1813,/
1814,/
1815,/gang meli
1816,/
1817,/jl . bana wonoboyo
1818,puskesmas beji/tu . lantai
1819,pangkalan 8/pt cmw jl . raya jl . aren no.23
1820,sinar utama/
1821,/sela
1822,/gunung sari
1823,/sun road 7
1824,/lin barat
1825,/gg . jalas veva
1826,/warung ucok
1827,/jend sudi 290 klandasan ilir
1828,/cut prima barber
1829,/jalan sumur bor raya
1830,masjid roudlotul/
1831,/menara bank no .
1832,/
1833,/
1834,/pon hijau
1835,/
1836,/pelem sewu
1837,/dormy inn
1838,/ban viii a
1839,/jl . pela rangsang
1840,/
1841,/kb satu
1842,/
1843,/gg . hard
1844,/
1845,/jatibening baru pad golf i
1846,/jl . abdu
1847,/dpd partai golkar kab ken
1848,/2000 unsut
1849,/angs vii
1850,/
1851,/giritirto jl . ra kart
1852,/gg . iii
1853,/baba kar singaparna
1854,/
1855,toko abas/sel nan
1856,/peng resmi
1857,/arj utara no
1858,/asih per i
1859,/alfa ta9 ser
1860,/
1861,suka batam/jl . sudi sukajadi
1862,/jagakarsa raya jagak 83
1863,/mie tek tek mas beri
1864,/tra r. e. martad
1865,toko jayan/
1866,/warung
1867,/war teh dessy
1868,/margando dian graha .
1869,/dr . bil harris
1870,salon luwes/
1871,/
1872,/
1873,/cv . anugerah ama
1874,/ked sroko 183
1875,/kap hana
1876,/gg . lebar
1877,saturnus ujung manjahlega/kel .
1878,/
1879,/
1880,/warung
1881,surodinawan sur vi/
1882,karet bek/
1883,/bakso bu gumulung lebak
1884,/bintaro deplu i
1885,/pt duta rendra drm sukalanting sungai raya
1886,/
1887,/gatot subr gg . ii
1888,/graha mitra
1889,/asrama mahasiswa
1890,/abdul muis
1891,/sung
1892,/ud . rusm
1893,/
1894,/kat 2
1895,toko dita/
1896,/
1897,sutris raya betu/
1898,/vete 182
1899,/
1900,/bpr tanjung tani
1901,/rimuku atiek
1902,/ban wij no
1903,/marga jaya
1904,/jl . kh mas mansur
1905,/sepinggan
1906,/btn green no
1907,/nabila collec
1908,/ud . pak mujiran
1909,/
1910,/mekarwangi pabu
1911,/panunggangan timur jalur sut barat
1912,sedap bakery/
1913,/fairmont hotel jakarta jl . asia afrika no.8 gelora
1914,/cv . mahkotarama jl . raya krasak
1915,/raya ngeni waru
1916,/pegangsaan dua
1917,/nasi gor cindy
1918,/vila car
1919,tegal kertha/jaya . agung no
1920,/
1921,/
1922,pulo asem/
1923,silalas kl yos/
1924,/jl . kar bol raya jl . ancol barat
1925,/damai iv
1926,/
1927,/
1928,/dusun iv gang ada
1929,/
1930,/jaka permai jl . majapahit no.9
1931,/das indah no
1932,/raya reng tunggakjati
1933,/kop umar said d. iii ilir timur i
1934,pizza hut/
1935,/ct ken
1936,/lab -
1937,/oto multiartha . pt
1938,/perum griya
1939,/bina baru bire
1940,pengrajin kotak/
1941,sada hari/gint ud
1942,/bakso mie
1943,/man dua raya no r
1944,/kampung baru
1945,/dep x
1946,/tung
1947,/
1948,the bay bali/
1949,tembuku bangli/
1950,/buk tanj raya
1951,/batut 10
1952,/opal iii
1953,sd 2/
1954,/mas mans
1955,/medono gg
1956,/jaya kaca ud
1957,/
1958,/
1959,/jl . raya dram gg
1960,/warkom mutiara banjaran
1961,smk nu/
1962,/
1963,/manu lor iii
1964,tuba ism ix/
1965,timur geb muti iv/cakung
1966,/perum mega
1967,/
1968,/
1969,/
1970,/
1971,/ban 3
1972,taman edukasi/
1973,/pulau flo pt kobexindo
1974,77 depok/marg raya
1975,/jln irig desa
1976,/angg 2
1977,/
1978,/
1979,/bul i
1980,/kel .
1981,taman ventura/jl . curug agung
1982,/beliung gg
1983,/
1984,/gs gemp gem raya
1985,tinggi lama veteran/
1986,/
1987,/kedungjambe kete
1988,/joglo raya
1989,perumahan mendalo/
1990,/kra pulo gun
1991,/
1992,/jl . gud pel barat iii x
1993,/glad i
1994,sd neg 03 sem/
1995,/uma bali resid
1996,/pt duta
1997,/plem viii
1998,yaya ulti/ayu riau
1999,/
2000,/per no 173
2001,/pkl aulia
2002,/kel .
2003,/rewata jaya
2004,tebet timur dalam raya no/
2005,/
2006,/ura ten vii 123
2007,/beng las santosa dan adverti jl . yudis jl . tara raya
2008,/laks . mal
2009,/
2010,timur lapangan/
2011,/
2012,asia afr/
2013,teluk lingga/gg . sur
2014,/gr b. utara
2015,/mns mee jl . lin medan jl . banda
2016,/restoran bali indon
2017,/
2018,sumber artha kop sut karang/
2019,/sela
2020,/
2021,/
2022,/jl pemb vi
2023,/gg . 2
2024,/
2025,/kel .
2026,sukawening cimab/
2027,sul iska/kampung baru
2028,/
2029,toko ponidi/jend sudi
2030,/
2031,toko jago/
2032,/
2033,/
2034,/abadi trans
2035,/forward soccer
2036,/amir mah gunung anyar
2037,executive laun/
2038,joko 231 sumber rejo/
2039,/
2040,/jam ra
2041,/simp sawah bal
2042,/
2043,/
2044,sma negeri/
2045,/wr kopi yudi
2046,toko shin/
2047,/
2048,sd neg 05 maninjau/
2049,/
2050,pasir angin talun ibun/
2051,/kel .
2052,/jaticempaka komp . antilop
2053,/pon kina
2054,/kap yusuf no 163
2055,/kel .
2056,perumahan golden/
2057,/grogol pram raya
2058,pajaj barat/
2059,/
2060,/wij kus jati sampurna
2061,/
2062,/
2063,/gg . swad 2
2064,/
2065,orch drive/tanjung merdeka
2066,/min raya
2067,/
2068,/jatimulya jend sudirman
2069,tipar cak/
2070,/jend sudi
2071,/suma raya
2072,/pt . bank
2073,/
2074,/karet floor
2075,sd negeri/
2076,/
2077,/ki man sark 1
2078,/bukit sofa raja
2079,/kings barber
2080,/jembatan
2081,/bening raya
2082,/bendi besar kel . kebayoran
2083,/nurul fikri
2084,/
2085,perd petukangan/
2086,/kel .
2087,sinar bakti/
2088,/
2089,/pusaka rakyat
2090,/kampung bali
2091,/bint kenc barat
2092,timur kel gad kelapa/aneka jaya
2093,/rmh warna
2094,/war makan tenda gaul
2095,/
2096,/harun tho
2097,/ahmad yani
2098,ploso kar/
2099,/goat coffee
2100,al ikhlas/
2101,/gg . iv
2102,wis pulau/jenderal sudi
2103,/
2104,/net ruko
2105,/
2106,/gang suka hati
2107,/dr . suka
2108,/gg . gn . anyar
2109,/raya pun gadog
2110,/del ujung 28
2111,/
2112,/may sung manguharjo
2113,/gg . man 1
2114,/pos kesehatan stasiun
2115,tulungrejo purwojoyo glenmore/
2116,/rawa bebek
2117,/vih widya bhakti
2118,toko ryan/
2119,toko sedep/
2120,/gatot subr agung motor
2121,/kemang pulo gg .
2122,/
2123,/
2124,/
2125,/juwetkenongo bha 493
2126,/buru ii
2127,/jalan
2128,/
2129,/
2130,/ud . green
2131,/
2132,/
2133,/
2134,/
2135,perumahan bayur/8kedaung barat
2136,/
2137,/lan barat
2138,/
2139,smile kayata/
2140,/
2141,/rejomulyo sunan ampel
2142,/gg . marg jawi pontianak
2143,/golf raya
2144,/jib net hayam wuruk
2145,/
2146,/alama raya
2147,/glo pd
2148,/
2149,/gg . beri
2150,/pemak raya keta
2151,/jend sudi klandasan ulu
2152,/kali timur 213 bungur
2153,/bk 3 asri reog
2154,/kem raya i
2155,/pt jakindo perkasa jln
2156,/arut selatan
2157,/grogol utara
2158,/tul
2159,/patihan jongg
2160,/
2161,/ahmad yani no
2162,/
2163,toko rey shoes/
2164,/multi jaya sela
2165,/
2166,/money expr
2167,/
2168,/aren jaya
2169,/
2170,/air minum
2171,/
2172,/
2173,/
2174,/bor raya
2175,/lor 4c
2176,/
2177,/kejiwan kyai
2178,/jl . raya kal e
2179,/karya cipta
2180,/wor 2
2181,/nuri no
2182,/kav . pelita
2183,/
2184,/
2185,/gedong meneng zai abi pagar
2186,/
2187,ma ad/desa boj
2188,/
2189,/krematorium oasis lestari jl . gatot pt danita
2190,perumnas helv/
2191,/
2192,/karsamenak let
2193,/man jaya pra v
2194,/
2195,/jati indah
2196,/gg . 4
2197,/the fron marke gallery ronggo
2198,/mallusetasi kantor
2199,/jalur sut boule
2200,/age perum bek
2201,suka asih raya/
2202,/budi lestari gadung
2203,/adip ker
2204,sri menanti sungai/
2205,toko sumi/
2206,/rizki maju motor
2207,/gunung sindur
2208,/
2209,mel vi/
2210,/aqua pela
2211,timor raya kupang/
2212,/beng las
2213,/azid 's cellular
2214,/smks
2215,/
2216,/mega raya
2217,/dha wan
2218,/across sunset point jl . mertanadi no
2219,/grogol selatan kel mes nurul yaqin
2220,/
2221,/muti gad timur . muti
2222,/
2223,dany cafe/
2224,/
2225,kebon lega/mas i
2226,/kerobokan kelod
2227,/warung santai par jtp 1
2228,/borob raya
2229,dupak masi/
2230,/
2231,/fau jaya las
2232,/
2233,/
2234,/
2235,/gandul bho
2236,/persada raya
2237,/
2238,/jalan . rt013
2239,/jl . medo asri utara
2240,/gg . paser
2241,/kab . bandung
2242,/kendangsari raya
2243,/print raya
2244,smas metho/
2245,/fotocopy fajar k
2246,/raya batu jajar
2247,/jaka timur dalam 2
2248,/
2249,/bakti jaya
2250,/
2251,/jln by rai no
2252,/
2253,/
2254,/kup xxiii
2255,/babakan - dram
2256,/
2257,sd negeri seke/
2258,/mas ari
2259,/
2260,musholla huda/
2261,setro baru/kel .
2262,/uram jaya
2263,/gg . kelu no
2264,aisyah sula toko aneka plafon/jang bukit
2265,/karet semanggi lt . 2
2266,/
2267,/gang amal kel .
2268,/
2269,andi nurul/nadya dr
2270,/
2271,/raya naro pangk nur cell
2272,/
2273,/angk dalam gunung sahari
2274,/j ra
2275,/
2276,/dip ukur kel . cibodas
2277,prabu indo/
2278,/jl . pantai indah
2279,/
2280,/jl . raku sembi jl . rah naga pita
2281,tk filade/
2282,/sut fero park
2283,/kel .
2284,tanj auri/
2285,/kel .
2286,nurul hik 2/
2287,/rama studio
2288,/dr . taolin agusti
2289,sma pgri/
2290,duren lodaya/sop
2291,/darma jaka . pt nan
2292,/
2293,/ra banu
2294,/kedoya utara
2295,perum bumi/jl nitiuda blok
2296,toko djoen/
2297,/pekayon jaya per i
2298,toko anyar bran/
2299,pluit kar jel i/
2300,/
2301,timbau ruwan/
2302,/pln i
2303,/
2304,petukangan utara/
2305,sememi gg . iii/
2306,sondi raya sar dolok/
2307,/
2308,sukmajaya al -/
2309,/kh muha
2310,/babatan baba
2311,/barat iii
2312,/perumahan green gar pengg jl abu mi '
2313,/
2314,/
2315,tegal gundil/
2316,/kup xxiii
2317,/wajo cokr
2318,/
2319,/bat kat
2320,/es kel akong
2321,/
2322,/nh photogr
2323,pulau ban 7/
2324,/
2325,/gay barat ix
2326,/tanjung gg . uncu
2327,/pend no
2328,t. b. simatupang/shelter gojek
2329,/
2330,jaya baru/
2331,/
2332,/jati purwo
2333,/
2334,/
2335,/
2336,/raya cira ciracas
2337,smp nu 2/
2338,/
2339,/warung rai ism
2340,/gemb iii
2341,/war spin
2342,/tanj
2343,smar cell/
2344,teluk dalam/iii no
2345,suka sari toko pancing/
2346,bakalan jl cokro/
2347,/argoc 2
2348,srij neg/
2349,/arum
2350,/
2351,/bulak setro utara
2352,/ayam bakar
2353,/kel .
2354,/
2355,/
2356,/sei raya dalam sungai raya sei sungai raya
2357,/
2358,/jln . pandanaran bus boyolali
2359,/
2360,/cen 2
2361,/byp krian
2362,/dr . saha no
2363,- lin/associ indonesia
2364,/pesan mambaul huda
2365,/wonorejo raya
2366,parak kara/
2367,/jl raden gunawan ii
2368,sektretariat resyada/
2369,/
2370,/wal sakti no
2371,taman kimia/
2372,temb raya 26a/
2373,selatan cipinang/bas rah
2374,/mayor rus
2375,beng las/
2376,/jl . m. wijaya praja kel .
2377,toko aghil/
2378,griya asri/
2379,/ratu dah
2380,perintis kem bangun/
2381,/marco cctv
2382,/fit dem
2383,/
2384,/kel . tambun utara
2385,/hasanudin mata
2386,/
2387,/pt . riff digital jl . jendral sudirman kav
2388,/jaya maspion permata a6
2389,/iii 174
2390,swasem barat xi/
2391,tuba ism xv/
2392,toko multi/
2393,/war fifo
2394,/lor sriwi kel . jambi
2395,pandau hulu/
2396,/warung
2397,/mangga besar
2398,penanaman modal dan periz/
2399,/pt . hira
2400,/jend ahmad yani
2401,teluk dalam/bukit raya
2402,/
2403,/sawi
2404,/ara no
2405,/mar r. iswah
2406,/angg v
2407,/ger kristen protestan
2408,/kel .
2409,toko harno/
2410,pejaten barat siaga/
2411,/
2412,toko swal adelina jagir/mukti lebar
2413,/
2414,/
2415,/rs santa elisabe
2416,/bun 23
2417,/bebengan pem - boja
2418,/
2419,serpong nn/
2420,/raya pemo no
2421,/
2422,/
2423,hoka hoka/
2424,/
2425,/
2426,/raya bek
2427,teuku umar/
2428,/arab robusta
2429,/
2430,toko kembang ronald/
2431,/pem keji muntilan
2432,/gol motor ho
2433,/karya gulat
2434,/
2435,/smp 87 no
2436,/gg . jarum
2437,/
2438,sma neg 2 bukittinggi/
2439,/mas darussalam
2440,/
2441,/lor damai
2442,/lobak delima kel .
2443,/mal i
2444,/karya dha
2445,/ger kris jawi
2446,toko sembako/
2447,semper barat kap/
2448,/gg .
2449,/lowokwaru letj sut iii
2450,toko h/
2451,/kel .
2452,/
2453,taman surya/
2454,/raya kura
2455,tani asli/
2456,/
2457,/sumurpecung karya bha
2458,/
2459,/kar rejo x
2460,/
2461,/
2462,perum taman pdk cireundeu/jl . cire
2463,/oku timur
2464,/raya inko no
2465,/hos . cokr
2466,/kaila cell
2467,transport jhon/
2468,/jakasampurna cend
2469,/semambung
2470,/marga jaya
2471,/kerja bakti
2472,/gun hima 134
2473,/
2474,selly cellular/
2475,detikcom biro/jl yos sudarso 17a gedung bank
2476,/
2477,/gang 4
2478,/
2479,/pt . dhisa asri blok
2480,/jl . camat lama
2481,/
2482,/
2483,p. sup kawi/
2484,/
2485,/
2486,/man 672 kranji
2487,/
2488,/pelemkerep murti
2489,/adip indah kel .
2490,/jl . bou 3
2491,/pen utara ii
2492,/g tel
2493,/gub . kerta viii
2494,/dusun kudu
2495,sm sim sd neg 177 halado/
2496,/gang x kel .
2497,perum citra/kel .
2498,/
2499,/dha wan
2500,/kampung rawa
2501,/
2502,/kel .
2503,/angs hijau
2504,/
2505,pluit kenc/
2506,/
2507,/gg . mel indah
2508,/tanjung
2509,patti 28/
2510,/sppbe
2511,penga ali ix/
2512,trans suma/buk - sidem
2513,/
2514,toko rico/
2515,/pand 2
2516,/jl . griya agung
2517,/kamp boj
2518,/kayuringin jaya
2519,/sibo
2520,taman pendid/tpa ) nurul mukminin
2521,terminal mallengkeri/
2522,/hotel edelw
2523,/raya bun
2524,el - ryan/
2525,/nua ilh
2526,sabah balau/
2527,/jl . gatra 2
2528,/mel ii kel .
2529,/
2530,/
2531,/cv artha buana
2532,/bank btn
2533,/raya 124 mustika
2534,/gang bersama
2535,/
2536,/mulia . cv
2537,/war risma
2538,/nirb xiii
2539,/mojorejo ir
2540,/mie ayam sakti
2541,/dander raya
2542,/belian new sun bread bakery cake
2543,/awi bit kel .
2544,/panjunan optik
2545,/
2546,tegal alur kamal raya/
2547,/war kopi sheril
2548,/gand 8
2549,/new cell
2550,/
2551,/graha bint
2552,/moro dadi motor
2553,/bas raya
2554,/gang iii
2555,/jl . aria barat
2556,simpang manunggal/
2557,/kar karangsari
2558,/mus mod
2559,/arminareka perdana
2560,surabaya 2/jl . adityawarman no.55
2561,taman mal utara/
2562,/tol solo -
2563,/tho
2564,/pon arum raya
2565,/. tata
2566,/
2567,/
2568,/
2569,smk pgri/
2570,/
2571,/ngu rai kel .
2572,/smp indra sakti tanjung
2573,puskesmas pemb/gun tanjung
2574,/no .
2575,timor blok/pt . emsonic indonesia
2576,/gubeng gub klings i
2577,/
2578,/kayra rel
2579,toko ross/
2580,/dok djunj no
2581,sd neg selo 02/
2582,/
